city,day,maxtemp_c,mintemp_c,avgtemp_c,maxwind_kph,totalprecip_mm,avgvis_km,avghumidity,uv,text,icon
Szczecin,2016-10-23,9.4,3.6,6.8,8.6,0.4,6.4,90.0,0.0,Fog,//cdn.weatherapi.com/weather/64x64/day/248.png
Pleszew,2020-09-19,19.0,10.0,16.0,11.9,0.0,10.0,49.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2017-06-09,24.6,13.6,21.8,13.7,0.0,10.0,60.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Plock,2017-09-22,15.0,11.9,13.7,14.0,2.8,7.8,90.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Lodz,2016-10-20,9.1,6.3,8.0,13.7,15.8,5.1,95.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Szczecin,2018-02-21,3.2,-1.9,0.8,10.1,0.0,10.0,75.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Rawicz,2017-11-26,4.8,1.0,2.8,19.1,0.1,10.0,84.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Szczecin,2020-04-18,14.1,3.1,10.9,12.2,0.0,10.0,47.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2018-12-18,0.5,-3.3,-0.7,13.0,0.1,9.0,91.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Rawicz,2017-04-26,9.7,2.7,7.8,7.2,1.6,6.8,72.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Jarocin,2018-08-31,20.7,13.7,18.4,21.6,0.0,10.0,75.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Jarocin,2020-10-13,7.9,2.9,7.2,32.8,30.2,7.9,89.0,0.0,Heavy rain,//cdn.weatherapi.com/weather/64x64/day/308.png
Bialystok,2020-12-28,4.8,-2.6,3.6,32.0,6.5,9.6,85.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Wroclaw,2019-11-01,8.5,-0.6,4.8,17.3,0.0,10.0,67.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Jarocin,2017-11-16,8.4,4.3,6.4,11.5,0.1,8.0,89.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Plock,2017-05-08,9.3,1.6,7.6,19.1,0.7,9.0,85.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Jarocin,2017-12-29,2.8,-0.4,1.6,22.7,0.0,10.0,83.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Pleszew,2016-12-21,2.0,-1.5,-0.1,15.8,0.0,10.0,77.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Krotoszyn,2020-01-14,4.4,-2.2,2.7,23.4,0.0,10.0,75.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Jarocin,2018-10-18,19.7,11.0,15.8,9.7,0.0,10.0,68.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Belchatow,2017-03-10,5.6,0.6,4.1,11.5,0.6,8.0,86.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Pleszew,2019-10-10,14.0,8.9,11.5,24.5,0.5,8.9,78.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Belchatow,2017-03-05,13.2,6.4,10.6,20.9,1.7,9.9,82.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Krotoszyn,2020-01-01,1.2,0.3,0.8,20.2,0.0,10.0,92.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Kutno,2019-11-28,10.4,5.9,8.2,17.6,0.1,10.0,80.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Krotoszyn,2018-07-16,25.5,15.7,22.1,17.6,7.5,9.4,79.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Belchatow,2020-05-08,16.1,4.7,12.8,16.9,0.0,8.0,78.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Rawicz,2017-09-02,18.0,10.2,15.8,16.9,2.5,8.8,79.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Krotoszyn,2017-07-19,27.1,14.7,22.8,15.5,3.1,9.3,70.0,0.0,Thundery outbreaks possible,//cdn.weatherapi.com/weather/64x64/day/200.png
Krotoszyn,2018-07-03,23.7,11.2,20.9,16.2,0.0,10.0,60.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Rawicz,2017-06-17,15.2,11.5,12.9,19.1,5.6,8.4,93.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Lublin,2018-01-06,8.1,4.2,6.1,18.7,1.4,7.8,90.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Szczecin,2019-02-25,10.0,1.1,6.3,12.6,0.0,9.0,82.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Szczecin,2017-09-12,18.6,11.3,15.7,20.5,3.9,9.5,76.0,0.0,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png
Wroclaw,2019-09-28,19.7,13.2,16.9,19.4,6.7,9.5,73.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Bialystok,2019-04-08,16.1,5.7,13.5,16.6,0.0,10.0,65.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2017-04-21,10.9,-0.2,8.0,23.8,0.9,8.0,71.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Szczecin,2017-10-27,11.3,7.2,9.9,23.4,1.3,9.0,85.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lodz,2020-06-14,21.2,16.9,19.2,20.5,0.5,10.0,72.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Gostyn,2020-09-05,20.0,12.8,17.8,19.4,0.8,10.0,85.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lodz,2020-08-09,29.1,21.4,26.7,9.4,0.0,10.0,63.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Wroclaw,2020-08-08,29.5,20.2,26.8,10.4,0.0,10.0,67.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Plock,2017-09-15,16.2,9.6,13.0,25.6,0.3,9.4,77.0,0.0,Patchy light drizzle,//cdn.weatherapi.com/weather/64x64/day/263.png
Plock,2019-12-29,0.6,-1.1,-0.4,14.0,0.0,10.0,76.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Lodz,2017-11-14,5.0,0.9,3.1,19.1,0.1,7.9,86.0,0.0,Patchy snow possible,//cdn.weatherapi.com/weather/64x64/day/179.png
Rawicz,2018-01-28,8.0,2.6,6.7,31.7,0.3,9.0,78.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Szczecin,2021-02-14,-1.4,-6.5,-3.6,13.7,0.0,7.7,90.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Kutno,2017-03-21,13.3,7.8,10.7,18.7,3.4,6.9,88.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Gostyn,2019-02-01,1.8,-2.2,0.3,20.2,0.1,10.0,80.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Gostyn,2020-01-19,4.1,1.0,3.1,13.3,0.0,9.0,85.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Lodz,2020-11-24,5.2,3.1,4.2,23.0,0.0,10.0,83.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Belchatow,2017-12-30,2.1,-1.1,0.6,29.2,0.4,8.9,69.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lublin,2017-01-30,-1.5,-5.3,-3.2,13.0,0.0,5.3,97.0,0.0,Patchy light snow,//cdn.weatherapi.com/weather/64x64/day/323.png
Pleszew,2018-12-04,7.8,2.6,6.3,25.9,4.0,8.6,86.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Krotoszyn,2020-10-21,13.1,8.9,11.4,19.4,0.0,10.0,71.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Lodz,2020-04-11,13.5,5.6,10.7,12.2,0.0,10.0,52.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Gostyn,2020-06-10,20.0,9.5,16.9,14.8,0.6,8.8,84.0,0.0,Fog,//cdn.weatherapi.com/weather/64x64/day/248.png
Belchatow,2017-12-25,7.2,2.7,6.3,33.1,0.6,8.0,84.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Lodz,2017-06-24,24.2,14.7,21.2,20.9,1.0,8.8,78.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Gostyn,2019-05-08,15.8,3.2,13.1,25.9,0.1,10.0,68.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Gostyn,2019-10-08,10.6,4.3,8.9,20.5,2.8,7.8,77.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Rawicz,2018-06-21,30.1,12.7,23.0,36.4,1.2,9.9,64.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Pleszew,2020-11-30,1.0,-4.3,0.2,14.4,0.2,9.6,87.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Lodz,2020-11-30,0.8,-8.8,-0.8,13.3,0.1,8.6,84.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Wroclaw,2019-08-13,23.9,16.2,21.3,15.5,3.5,9.8,68.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Rawicz,2019-05-05,11.2,1.1,8.6,16.9,0.2,8.9,69.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Jarocin,2017-08-04,26.5,19.1,24.4,23.4,0.6,9.9,71.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Belchatow,2019-03-13,8.3,1.5,5.7,32.4,1.3,8.0,64.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Belchatow,2019-03-06,9.1,1.4,6.2,23.0,0.0,10.0,67.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Rawicz,2019-10-05,9.5,5.1,8.7,27.4,4.7,7.6,84.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Kutno,2020-03-03,9.4,2.8,6.5,22.7,4.4,7.8,85.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Krotoszyn,2021-01-18,-8.5,-14.8,-10.9,11.5,0.9,8.3,90.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lodz,2017-06-30,23.4,15.7,20.7,32.8,0.6,9.9,66.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Rawicz,2020-01-14,7.5,1.8,5.0,20.2,0.0,10.0,74.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lodz,2020-04-05,12.4,4.8,9.5,18.7,0.0,10.0,55.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2020-09-01,16.4,12.9,14.7,27.7,4.5,9.5,84.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Bialystok,2018-04-11,14.9,7.1,11.8,25.2,0.0,10.0,74.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lodz,2019-08-27,30.8,19.2,27.2,19.1,1.6,9.9,61.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Kutno,2019-01-31,0.7,-3.3,-0.2,9.7,0.2,7.7,95.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Jarocin,2018-11-23,4.8,-1.5,1.6,18.0,0.0,10.0,86.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Kutno,2018-07-29,30.3,21.3,27.3,12.2,8.2,9.4,69.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Bialystok,2018-04-04,19.5,5.5,15.1,16.9,0.0,10.0,74.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Plock,2018-08-02,31.0,21.1,28.4,10.1,0.9,9.9,64.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Bialystok,2020-02-13,2.3,0.1,1.6,28.4,0.5,8.3,76.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Szczecin,2017-12-11,3.2,-0.1,2.3,20.9,6.7,7.4,90.0,0.0,Patchy light snow,//cdn.weatherapi.com/weather/64x64/day/323.png
Bialystok,2020-02-06,3.1,-3.1,2.1,23.8,0.4,9.0,88.0,0.0,Light snow,//cdn.weatherapi.com/weather/64x64/day/326.png
Jarocin,2020-12-17,6.2,3.4,5.0,15.8,0.0,7.4,91.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Szczecin,2018-04-07,17.1,3.1,12.3,26.6,0.0,10.0,57.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Rawicz,2020-09-08,21.2,11.1,18.0,23.8,0.0,10.0,67.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Gostyn,2017-01-13,2.3,-0.1,1.4,22.7,3.3,6.5,93.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Wroclaw,2020-12-25,3.5,1.5,3.1,25.2,3.1,6.0,88.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Krotoszyn,2020-08-20,26.7,16.7,23.6,9.4,0.0,10.0,64.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Wroclaw,2018-11-11,13.4,6.1,10.1,14.0,0.0,10.0,80.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Jarocin,2016-11-06,7.4,4.6,6.0,12.6,2.0,6.9,89.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Kutno,2019-08-04,23.7,12.8,20.7,16.9,1.4,9.6,68.0,0.0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png
Lublin,2019-02-22,-2.5,-4.0,-3.3,26.6,7.3,7.4,63.0,0.0,Patchy heavy snow,//cdn.weatherapi.com/weather/64x64/day/335.png
Plock,2018-04-28,21.4,7.3,17.5,15.8,0.0,10.0,64.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Belchatow,2016-12-29,1.5,-1.2,-0.3,14.4,0.0,8.9,84.0,0.0,Patchy freezing drizzle possible,//cdn.weatherapi.com/weather/64x64/day/185.png
Belchatow,2019-12-26,3.6,2.9,3.4,19.4,1.7,8.5,89.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Jarocin,2019-08-21,20.8,15.0,17.5,22.3,22.4,8.8,82.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Pleszew,2018-08-29,23.5,14.3,20.7,16.6,0.0,10.0,57.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Lublin,2020-09-26,19.0,13.4,17.3,25.6,29.9,8.7,79.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Plock,2021-03-05,3.0,-2.1,1.0,18.0,1.1,8.9,68.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Plock,2019-02-07,3.8,-1.5,1.4,15.8,0.0,10.0,78.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Pleszew,2020-08-22,29.1,20.6,25.1,18.7,4.0,9.8,72.0,0.0,Patchy light rain,//cdn.weatherapi.com/weather/64x64/day/293.png
Kutno,2016-10-08,9.2,5.2,7.6,13.0,2.9,8.9,88.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Bialystok,2021-03-11,1.8,-2.8,0.3,30.2,0.0,10.0,55.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Pleszew,2017-09-27,18.5,11.7,15.7,23.8,0.0,10.0,68.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Bialystok,2021-03-04,4.1,0.0,3.0,21.6,0.8,8.0,86.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Bialystok,2019-05-13,12.9,7.5,10.8,20.2,0.1,10.0,77.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Bialystok,2019-05-06,12.5,1.1,10.0,20.2,0.1,10.0,58.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Lublin,2020-11-02,10.2,3.9,9.0,16.2,5.1,7.6,92.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Gostyn,2017-03-22,9.7,4.0,7.5,11.5,3.1,7.9,73.0,0.0,Light drizzle,//cdn.weatherapi.com/weather/64x64/day/266.png
Pleszew,2017-12-31,7.8,4.4,5.9,30.2,1.7,9.0,89.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Lublin,2020-04-02,8.6,0.2,6.0,24.1,0.0,10.0,59.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Plock,2019-07-18,22.0,10.4,19.8,7.9,0.0,10.0,66.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Belchatow,2018-02-11,0.8,-2.6,-0.7,18.7,0.0,10.0,78.0,0.0,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png
Belchatow,2018-02-04,2.0,-1.0,0.5,12.2,0.5,9.0,76.0,0.0,Heavy snow,//cdn.weatherapi.com/weather/64x64/day/338.png
Krotoszyn,2017-06-17,14.2,11.3,12.5,20.5,4.6,5.6,95.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Jarocin,2019-10-08,10.4,3.9,8.6,25.6,3.3,9.8,75.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Belchatow,2020-04-13,13.2,4.8,10.7,29.2,4.0,9.6,70.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Belchatow,2020-04-06,17.8,3.8,12.7,15.5,0.0,10.0,51.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Rawicz,2016-12-02,3.9,1.0,2.6,34.2,7.2,8.9,86.0,0.0,Moderate or heavy snow showers,//cdn.weatherapi.com/weather/64x64/day/371.png
Krotoszyn,2017-06-02,23.1,10.6,20.2,13.3,0.0,10.0,56.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Krotoszyn,2018-06-18,24.1,14.9,21.8,16.2,0.7,9.9,71.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2019-01-06,-4.0,-6.7,-5.4,15.8,0.2,9.6,88.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Lodz,2018-09-13,23.4,14.6,19.6,15.1,0.9,9.0,74.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Szczecin,2019-04-03,18.0,7.2,14.0,25.2,0.0,10.0,62.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
Jarocin,2020-11-28,3.4,-1.8,1.7,14.4,0.0,6.7,85.0,0.0,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png
Pleszew,2019-12-14,5.3,1.7,4.0,27.4,1.1,8.9,81.0,0.0,Light sleet,//cdn.weatherapi.com/weather/64x64/day/317.png
Rawicz,2019-08-21,21.5,14.7,17.8,22.7,23.6,8.9,82.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Szczecin,2016-12-15,4.0,-0.7,1.4,9.0,0.0,5.5,92.0,0.0,Freezing fog,//cdn.weatherapi.com/weather/64x64/day/260.png
Szczecin,2017-10-09,13.3,6.5,10.3,25.2,0.1,10.0,76.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Pleszew,2019-09-02,19.4,13.7,16.4,22.0,10.2,8.1,86.0,0.0,Moderate rain,//cdn.weatherapi.com/weather/64x64/day/302.png
Lodz,2016-12-31,1.5,-1.2,-0.2,17.3,0.0,10.0,63.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Rawicz,2020-03-25,6.3,-2.9,3.3,24.8,0.0,10.0,50.0,0.0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png
Kutno,2019-04-19,19.6,7.6,16.0,11.9,0.0,10.0,55.0,0.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png
Kutno,2018-02-01,5.0,2.6,4.3,26.6,5.0,5.5,84.0,0.0,Light rain,//cdn.weatherapi.com/weather/64x64/day/296.png
Gostyn,2018-03-14,6.3,2.3,5.0,17.6,1.5,6.9,86.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Bialystok,2020-07-01,21.1,12.3,19.0,22.0,2.9,9.7,81.0,0.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png
Jarocin,2020-03-16,11.5,2.4,7.6,23.0,0.0,10.0,53.0,0.0,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png
